Year,Match Number,Date,Stadium,City,Match,Match Details,Batting team,Total Score,Total Wicket,Batsman Names,Out/Not Out,Total Runs,Balls Played,Fours,Sixes,Strike Rate
2007,46th Match,"April,19,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs Bangladesh,"46th Match, Super Eights, Bridgetown, April 19, 2007,
ICC World Cup",Bangladesh,131,10,Javed Omar,c Gayle b Powell,16,49,1,0,32.65
2007,46th Match,"April,19,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs Bangladesh,"46th Match, Super Eights, Bridgetown, April 19, 2007,
ICC World Cup",Bangladesh,131,10,Mushfiqur Rahim,not out,38,75,2,0,50.67
2007,46th Match,"April,19,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs Bangladesh,"46th Match, Super Eights, Bridgetown, April 19, 2007,
ICC World Cup",Bangladesh,131,10,Mashrafe Mortaza,b Bravo,37,51,4,0,72.55
2007,46th Match,"April,19,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs Bangladesh,"46th Match, Super Eights, Bridgetown, April 19, 2007,
ICC World Cup",Bangladesh,131,10,Mohammad Rafique,lbw b Gayle,0,5,0,0,0
2007,46th Match,"April,19,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs Bangladesh,"46th Match, Super Eights, Bridgetown, April 19, 2007,
ICC World Cup",Bangladesh,131,10,Abdur Razzak,c Lara b Bravo,1,10,0,0,10
2007,46th Match,"April,19,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs Bangladesh,"46th Match, Super Eights, Bridgetown, April 19, 2007,
ICC World Cup",Bangladesh,131,10,Syed Rasel,b Gayle,2,13,0,0,15.38
2007,47th Match,"April,20,2007",National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",Australia,348,6,Adam Gilchrist,c Gillespie b Franklin,1,2,0,0,50
2007,47th Match,"April,20,2007",National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",Australia,348,6,Matthew Hayden,c &amp; b Styris,103,100,10,2,103
2007,47th Match,"April,20,2007",National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",Australia,348,6,Ricky Ponting,c Taylor b Patel,66,70,7,0,94.29
2007,47th Match,"April,20,2007",National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",Australia,348,6,Michael Clarke,b Franklin,49,46,7,0,106.52
2007,47th Match,"April,20,2007",National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",Australia,348,6,Michael Hussey,c Styris b Franklin,37,44,2,0,84.09
2007,47th Match,"April,20,2007",National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",Australia,348,6,Andrew Symonds,c Mason b Patel,11,16,1,0,68.75
2007,47th Match,"April,20,2007",National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",Australia,348,6,Shane Watson,not out,65,31,4,4,203.13
2007,47th Match,"April,20,2007",National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",Australia,348,6,Brad Hogg,not out,0,0,0,0,0
2007,47th Match,"April,20,2007",National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",New Zealand,133,10,Peter Fulton,b Hogg,62,72,5,0,86.11
2007,47th Match,"April,20,2007",National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",New Zealand,133,10,Stephen Fleming,c Ponting b Tait,12,9,1,1,133.33
2007,47th Match,"April,20,2007",National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",New Zealand,133,10,Ross Taylor,c Hussey b McGrath,3,6,0,0,50
2007,47th Match,"April,20,2007",National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",New Zealand,133,10,Scott Styris,c Hayden b McGrath,27,22,5,0,122.73
2007,47th Match,"April,20,2007",National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",New Zealand,133,10,Craig McMillan,lbw b Tait,1,5,0,0,20
2007,47th Match,"April,20,2007",National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",New Zealand,133,10,James Franklin,b Watson,6,9,0,0,66.67
2007,47th Match,"April,20,2007",National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",New Zealand,133,10,Brendon McCullum,c Hussey b Hogg,7,16,0,0,43.75
2007,47th Match,"April,20,2007",National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",New Zealand,133,10,Daniel Vettori,c Symonds b Hogg,4,4,1,0,100
2007,47th Match,"April,20,2007",National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",New Zealand,133,10,Mark Gillespie,c McGrath b Hogg,2,8,0,0,25
2007,47th Match,"April,20,2007",National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",New Zealand,133,10,Michael Mason,c Gilchrist b Tait,0,5,0,0,0
2007,47th Match,"April,20,2007",National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",New Zealand,133,10,Jeetan Patel,not out,0,1,0,0,0
2007,48th Match,"April,21,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",West Indies,300,10,Chris Gayle,c Broad b Flintoff,79,58,10,3,136.21
2007,48th Match,"April,21,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",West Indies,300,10,Devon Smith,c Collingwood b Flintoff,61,106,6,0,57.55
2007,48th Match,"April,21,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",West Indies,300,10,Brian Lara,run out (Pietersen),18,17,3,0,105.88
2007,48th Match,"April,21,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",West Indies,300,10,Marlon Samuels,c Collingwood b Vaughan,51,39,6,1,130.77
2007,48th Match,"April,21,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",West Indies,300,10,Ramnaresh Sarwan,c Nixon b Plunkett,3,8,0,0,37.5
2007,48th Match,"April,21,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",West Indies,300,10,Shivnarine Chanderpaul,c Plunkett b Collingwood,34,39,5,0,87.18
2007,48th Match,"April,21,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",West Indies,300,10,Dwayne Bravo,c Dalrymple b Vaughan,13,11,1,0,118.18
2007,48th Match,"April,21,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",West Indies,300,10,Denesh Ramdin,not out,10,11,1,0,90.91
2007,48th Match,"April,21,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",West Indies,300,10,Jerome Taylor,c Dalrymple b Vaughan,12,10,1,0,120
2007,48th Match,"April,21,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",West Indies,300,10,Daren Powell,run out (Flintoff),0,1,0,0,0
2007,48th Match,"April,21,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",West Indies,300,10,Corey Collymore,run out (Flintoff),1,2,0,0,50
2007,48th Match,"April,21,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",England,301,9,Sir Andrew Strauss,c Smith b Collymore,7,12,1,0,58.33
2007,48th Match,"April,21,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",England,301,9,Michael Vaughan,run out (Bravo),79,68,6,2,116.18
2007,48th Match,"April,21,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",England,301,9,Ravi Bopara,run out (Bravo),26,43,3,0,60.47
2007,48th Match,"April,21,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",England,301,9,Kevin Pietersen,b Taylor,100,91,10,1,109.89
2007,48th Match,"April,21,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",England,301,9,Paul Collingwood,b Bravo,6,11,1,0,54.55
2007,48th Match,"April,21,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",England,301,9,Andrew Flintoff,c Powell b Sarwan,15,20,2,0,75
2007,48th Match,"April,21,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",England,301,9,Jamie Dalrymple,run out (Smith),1,6,0,0,16.67
2007,48th Match,"April,21,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",England,301,9,Paul Nixon,b Bravo,38,39,4,0,97.44
2007,48th Match,"April,21,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",England,301,9,Liam Plunkett,c Bravo b Taylor,2,3,0,0,66.67
2007,48th Match,"April,21,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",England,301,9,Stuart Broad,not out,5,5,0,0,100
2007,48th Match,"April,21,2007",Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",England,301,9,James Anderson,not out,0,1,0,0,0
2007,1st Semi-Final,"April,24,2007",Sabina Park,"Kingston, Jamaica, West Indies",Sri Lanka vs New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup",Sri Lanka,289,5,Russel Arnold,not out,14,14,2,0,100
2007,1st Semi-Final,"April,24,2007",Sabina Park,"Kingston, Jamaica, West Indies",Sri Lanka vs New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup",Sri Lanka,289,5,Tillakaratne Dilshan,lbw b Oram,30,27,3,0,111.11
2007,1st Semi-Final,"April,24,2007",Sabina Park,"Kingston, Jamaica, West Indies",Sri Lanka vs New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup",Sri Lanka,289,5,Chamara Silva,lbw b Bond,21,33,0,1,63.64
2007,1st Semi-Final,"April,24,2007",Sabina Park,"Kingston, Jamaica, West Indies",Sri Lanka vs New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup",Sri Lanka,289,5,Mahela Jayawardene,not out,115,109,10,3,105.5
2007,1st Semi-Final,"April,24,2007",Sabina Park,"Kingston, Jamaica, West Indies",Sri Lanka vs New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup",Sri Lanka,289,5,Kumar Sangakkara,c Fleming b Franklin,18,42,2,0,42.86
2007,1st Semi-Final,"April,24,2007",Sabina Park,"Kingston, Jamaica, West Indies",Sri Lanka vs New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup",Sri Lanka,289,5,Sanath Jayasuriya,b Franklin,1,6,0,0,16.67
2007,1st Semi-Final,"April,24,2007",Sabina Park,"Kingston, Jamaica, West Indies",Sri Lanka vs New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup",Sri Lanka,289,5,Upul Tharanga,b Vettori,73,74,9,1,98.65
2007,1st Semi-Final,"April,24,2007",Sabina Park,"Kingston, Jamaica, West Indies",Sri Lanka vs New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup",New Zealand,208,10,Brendon McCullum,c Silva b Muralitharan,0,1,0,0,0
2007,1st Semi-Final,"April,24,2007",Sabina Park,"Kingston, Jamaica, West Indies",Sri Lanka vs New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup",New Zealand,208,10,Jacob Oram,c &amp; b Muralitharan,3,7,0,0,42.86
2007,1st Semi-Final,"April,24,2007",Sabina Park,"Kingston, Jamaica, West Indies",Sri Lanka vs New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup",New Zealand,208,10,Scott Styris,c Jayawardene b Dilshan,37,38,2,3,97.37
2007,1st Semi-Final,"April,24,2007",Sabina Park,"Kingston, Jamaica, West Indies",Sri Lanka vs New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup",New Zealand,208,10,Ross Taylor,lbw b Vaas,9,25,1,0,36
2007,1st Semi-Final,"April,24,2007",Sabina Park,"Kingston, Jamaica, West Indies",Sri Lanka vs New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup",New Zealand,208,10,Stephen Fleming,lbw b Malinga,1,4,0,0,25
2007,1st Semi-Final,"April,24,2007",Sabina Park,"Kingston, Jamaica, West Indies",Sri Lanka vs New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup",New Zealand,208,10,Peter Fulton,c Silva b Jayasuriya,46,77,2,1,59.74
2007,1st Semi-Final,"April,24,2007",Sabina Park,"Kingston, Jamaica, West Indies",Sri Lanka vs New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup",New Zealand,208,10,Craig McMillan,b Jayasuriya,25,20,1,2,125
2007,1st Semi-Final,"April,24,2007",Sabina Park,"Kingston, Jamaica, West Indies",Sri Lanka vs New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup",New Zealand,208,10,Daniel Vettori,lbw b Muralitharan,0,4,0,0,0
2007,1st Semi-Final,"April,24,2007",Sabina Park,"Kingston, Jamaica, West Indies",Sri Lanka vs New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup",New Zealand,208,10,James Franklin,not out,30,38,2,0,78.95
2007,1st Semi-Final,"April,24,2007",Sabina Park,"Kingston, Jamaica, West Indies",Sri Lanka vs New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup",New Zealand,208,10,Shane Bond,b Muralitharan,2,4,0,0,50
2007,1st Semi-Final,"April,24,2007",Sabina Park,"Kingston, Jamaica, West Indies",Sri Lanka vs New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup",New Zealand,208,10,Jeetan Patel,c Fernando b Dilshan,34,38,2,1,89.47
2007,2nd Semi-Final,"April,25,2007",Daren Sammy National Cricket Stadium,"Gros Islet, St Lucia, West Indies",South Africa vs Australia,"2nd Semi-Final, Gros Islet, April 25, 2007,
ICC World Cup",South Africa,149,10,Graeme Smith,b Bracken,2,5,0,0,40
2007,2nd Semi-Final,"April,25,2007",Daren Sammy National Cricket Stadium,"Gros Islet, St Lucia, West Indies",South Africa vs Australia,"2nd Semi-Final, Gros Islet, April 25, 2007,
ICC World Cup",South Africa,149,10,AB de Villiers,c Gilchrist b Tait,15,34,3,0,44.12
2007,2nd Semi-Final,"April,25,2007",Daren Sammy National Cricket Stadium,"Gros Islet, St Lucia, West Indies",South Africa vs Australia,"2nd Semi-Final, Gros Islet, April 25, 2007,
ICC World Cup",South Africa,149,10,Jacques Kallis,b McGrath,5,9,1,0,55.56
2007,2nd Semi-Final,"April,25,2007",Daren Sammy National Cricket Stadium,"Gros Islet, St Lucia, West Indies",South Africa vs Australia,"2nd Semi-Final, Gros Islet, April 25, 2007,
ICC World Cup",South Africa,149,10,Herschelle Gibbs,c Gilchrist b Tait,39,49,6,0,79.59
2007,2nd Semi-Final,"April,25,2007",Daren Sammy National Cricket Stadium,"Gros Islet, St Lucia, West Indies",South Africa vs Australia,"2nd Semi-Final, Gros Islet, April 25, 2007,
ICC World Cup",South Africa,149,10,Ashwell Prince,c Gilchrist b McGrath,0,2,0,0,0
2007,2nd Semi-Final,"April,25,2007",Daren Sammy National Cricket Stadium,"Gros Islet, St Lucia, West Indies",South Africa vs Australia,"2nd Semi-Final, Gros Islet, April 25, 2007,
ICC World Cup",South Africa,149,10,Mark Boucher,c Hayden b McGrath,0,1,0,0,0
2007,2nd Semi-Final,"April,25,2007",Daren Sammy National Cricket Stadium,"Gros Islet, St Lucia, West Indies",South Africa vs Australia,"2nd Semi-Final, Gros Islet, April 25, 2007,
ICC World Cup",South Africa,149,10,Justin Kemp,not out,49,91,4,1,53.85
2007,2nd Semi-Final,"April,25,2007",Daren Sammy National Cricket Stadium,"Gros Islet, St Lucia, West Indies",South Africa vs Australia,"2nd Semi-Final, Gros Islet, April 25, 2007,
ICC World Cup",South Africa,149,10,Andrew Hall,c Gilchrist b Tait,3,8,0,0,37.5
2007,2nd Semi-Final,"April,25,2007",Daren Sammy National Cricket Stadium,"Gros Islet, St Lucia, West Indies",South Africa vs Australia,"2nd Semi-Final, Gros Islet, April 25, 2007,
ICC World Cup",South Africa,149,10,Shaun Pollock,c &amp; b Hogg,5,13,1,0,38.46
2007,2nd Semi-Final,"April,25,2007",Daren Sammy National Cricket Stadium,"Gros Islet, St Lucia, West Indies",South Africa vs Australia,"2nd Semi-Final, Gros Islet, April 25, 2007,
ICC World Cup",South Africa,149,10,Andre Nel,c Clarke b Tait,8,41,1,0,19.51
2007,2nd Semi-Final,"April,25,2007",Daren Sammy National Cricket Stadium,"Gros Islet, St Lucia, West Indies",South Africa vs Australia,"2nd Semi-Final, Gros Islet, April 25, 2007,
ICC World Cup",South Africa,149,10,Charl Langeveldt,b Watson,6,10,1,0,60
2007,2nd Semi-Final,"April,25,2007",Daren Sammy National Cricket Stadium,"Gros Islet, St Lucia, West Indies",South Africa vs Australia,"2nd Semi-Final, Gros Islet, April 25, 2007,
ICC World Cup",Australia,153,3,Adam Gilchrist,b Langeveldt,1,5,0,0,20
